Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Wednesday, Jul 3",CIN,@,NYY,W,3.0,2.0,9.0,41-45,4.0,10.5,Abbott,Rodón,Díaz,2:37,N,47646.0,.51,2.0,
"Thursday, Jul 4",CIN,@,NYY,W,8.0,4.0,9.0,42-45,3.0,9.5,Montas,Stroman,None,2:56,D,43154.0,.53,3.0,
"Friday, Jul 5",CIN,Home,DET,L,4.0,5.0,9.0,42-46,4.0,9.5,Olson,Spiers,Foley,2:44,N,40663.0,.60,-1.0,
"Saturday, Jul 6",CIN,Home,DET,L,3.0,5.0,9.0,42-47,4.0,9.5,Miller,Cruz,Chafin,2:45,D,31464.0,.53,-2.0,
"Sunday, Jul 7",CIN,Home,DET,L,1.0,5.0,9.0,42-48,4.0,10.5,Skubal,Ashcraft,None,2:19,D,25451.0,.48,-3.0,
"Monday, Jul 8",CIN,Home,COL,W,6.0,0.0,9.0,43-48,4.0,10.0,Abbott,Feltner,None,2:20,N,15873.0,.39,1.0,
"Tuesday, Jul 9",CIN,Home,COL,W,12.0,6.0,9.0,44-48,4.0,9.0,Martinez,Quantrill,None,3:00,N,17542.0,.44,2.0,
"Wednesday, Jul 10",CIN,Home,COL,L,5.0,6.0,9.0,44-49,4.0,10.0,Freeland,Montas,Beeks,2:27,N,16836.0,.49,-1.0,
"Thursday, Jul 11",CIN,Home,COL,W,8.0,1.0,9.0,45-49,4.0,9.0,Greene,Gomber,None,2:38,D,20766.0,.47,1.0,
"Friday, Jul 12",CIN,Home,MIA,W,7.0,4.0,9.0,46-49,4.0,8.0,Spiers,Chirinos,None,2:24,N,31326.0,.53,2.0,
"Saturday, Jul 13",CIN,Home,MIA,W,10.0,6.0,9.0,47-49,4.0,7.0,Moll,Cabrera,None,2:46,D,26219.0,.58,3.0,
"Sunday, Jul 14",CIN,Home,MIA,L,2.0,3.0,9.0,47-50,4.0,8.0,Puk,Cruz,Scott,2:44,D,28514.0,.63,-1.0,
"Friday, Jul 19",CIN,@,WSN,,,,,,,,,,,,,,,,
"Saturday, Jul 20",CIN,@,WSN,,,,,,,,,,,,,,,,
"Sunday, Jul 21",CIN,@,WSN,,,,,,,,,,,,,,,,
"Monday, Jul 22",CIN,@,ATL,,,,,,,,,,,,,,,,
"Tuesday, Jul 23",CIN,@,ATL,,,,,,,,,,,,,,,,
"Wednesday, Jul 24",CIN,@,ATL,,,,,,,,,,,,,,,,
"Friday, Jul 26",CIN,@,TBR,,,,,,,,,,,,,,,,
"Saturday, Jul 27",CIN,@,TBR,,,,,,,,,,,,,,,,
"Sunday, Jul 28",CIN,@,TBR,,,,,,,,,,,,,,,,
"Monday, Jul 29",CIN,Home,CHC,,,,,,,,,,,,,,,,
"Tuesday, Jul 30",CIN,Home,CHC,,,,,,,,,,,,,,,,
"Wednesday, Jul 31",CIN,Home,CHC,,,,,,,,,,,,,,,,
"Friday, Aug 2",CIN,Home,SFG,,,,,,,,,,,,,,,,
"Saturday, Aug 3",CIN,Home,SFG,,,,,,,,,,,,,,,,
"Sunday, Aug 4",CIN,Home,SFG,,,,,,,,,,,,,,,,
"Monday, Aug 5",CIN,@,MIA,,,,,,,,,,,,,,,,
"Tuesday, Aug 6",CIN,@,MIA,,,,,,,,,,,,,,,,
"Wednesday, Aug 7",CIN,@,MIA,,,,,,,,,,,,,,,,
