Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
"Sunday, May 12",PIT,Home,CHC,L,4.0,5.0,10.0,18-23,3.0,6.5,Neris,Chapman,Alzolay,3:19,D,18554.0,.77,-1.0,
"Monday, May 13",PIT,@,MIL,W,8.0,6.0,9.0,19-23,3.0,5.5,Keller,Rea,Bednar,3:07,N,18305.0,.73,1.0,
"Tuesday, May 14",PIT,@,MIL,L,3.0,4.0,9.0,19-24,3.0,6.5,Ross,Priester,Megill,2:27,N,19532.0,.81,-1.0,
"Wednesday, May 15",PIT,@,MIL,L,2.0,10.0,9.0,19-25,3.0,7.5,Gasser,Pérez,None,2:22,D,32848.0,.68,-2.0,
"Thursday, May 16",PIT,@,CHC,W,5.0,4.0,9.0,20-25,3.0,7.0,Jones,Steele,Bednar,2:27,N,36202.0,.67,1.0,
"Friday, May 17",PIT,@,CHC,W,9.0,3.0,9.0,21-25,3.0,6.0,Skenes,Hendricks,None,2:57,D,35372.0,.73,2.0,
"Saturday, May 18",PIT,@,CHC,L-wo,0.0,1.0,9.0,21-26,3.0,7.0,Neris,Bednar,None,2:10,D,39857.0,.80,-1.0,
"Sunday, May 19",PIT,@,CHC,W,3.0,2.0,9.0,22-26,3.0,6.0,Keller,Taillon,Bednar,2:45,D,39008.0,.75,1.0,
"Tuesday, May 21",PIT,Home,SFG,W-wo,7.0,6.0,10.0,23-26,3.0,5.5,Bednar,Miller,None,3:03,N,12652.0,.77,2.0,
"Wednesday, May 22",PIT,Home,SFG,L,5.0,9.0,10.0,23-27,4.0,5.5,Walker,Mlodzinski,None,3:23,N,13830.0,.87,-1.0,
"Thursday, May 23",PIT,Home,SFG,L,6.0,7.0,9.0,23-28,4.0,6.0,Jackson,Stratton,Rogers,2:45,D,23162.0,.78,-2.0,
