game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,losing_Team
716809,2023-08-28T23:45:00Z,2023-08-28,R,Final,San Diego Padres,St. Louis Cardinals,135,138,N,1,Adam Wainwright,Blake Snell,,,4,1,9,Bottom,2889,Busch Stadium,[],SD leads 1-0,San Diego Padres,St. Louis Cardinals,Blake Snell,Adam Wainwright,Josh Hader,2023-08-28 - San Diego Padres (4) @ St. Louis Cardinals (1) (Final),
716810,2023-08-29T00:05:00Z,2023-08-28,R,Final,Milwaukee Brewers,Chicago Cubs,158,112,N,1,Jameson Taillon,Wade Miley,,,6,2,9,Bottom,17,Wrigley Field,[],MIL leads 1-0,Milwaukee Brewers,Chicago Cubs,Wade Miley,Jameson Taillon,,2023-08-28 - Milwaukee Brewers (6) @ Chicago Cubs (2) (Final),
716811,2023-08-29T00:10:00Z,2023-08-28,R,Final,Pittsburgh Pirates,Kansas City Royals,134,118,N,1,Zack Greinke,Johan Oviedo,,,5,0,9,Bottom,7,Kauffman Stadium,[],PIT leads 1-0,Pittsburgh Pirates,Kansas City Royals,Johan Oviedo,Zack Greinke,,2023-08-28 - Pittsburgh Pirates (5) @ Kansas City Royals (0) (Final),
716812,2023-08-29T00:40:00Z,2023-08-28,R,Final,Atlanta Braves,Colorado Rockies,144,115,N,1,Austin Gomber,Bryce Elder,,,14,4,9,Bottom,19,Coors Field,[],ATL leads 1-0,Atlanta Braves,Colorado Rockies,Bryce Elder,Karl Kauffmann,,2023-08-28 - Atlanta Braves (14) @ Colorado Rockies (4) (Final),
716804,2023-08-29T01:40:00Z,2023-08-28,R,Final,Oakland Athletics,Seattle Mariners,133,136,N,1,Bryan Woo,Kyle Muller,,,0,7,9,Top,680,T-Mobile Park,[],SEA leads 1-0,Seattle Mariners,Oakland Athletics,Bryan Woo,Kyle Muller,,2023-08-28 - Oakland Athletics (0) @ Seattle Mariners (7) (Final),
716823,2023-08-29T01:45:00Z,2023-08-28,R,Final,Cincinnati Reds,San Francisco Giants,113,137,N,1,Kyle Harrison,Andrew Abbott,,,1,4,9,Top,2395,Oracle Park,[],SF leads 1-0,San Francisco Giants,Cincinnati Reds,Kyle Harrison,Andrew Abbott,Camilo Doval,2023-08-28 - Cincinnati Reds (1) @ San Francisco Giants (4) (Final),
716805,2023-08-29T02:10:00Z,2023-08-28,R,Final,Arizona Diamondbacks,Los Angeles Dodgers,109,119,N,1,Bobby Miller,Zac Gallen,,,4,7,9,Top,22,Dodger Stadium,[],LAD leads 1-0,Los Angeles Dodgers,Arizona Diamondbacks,Bobby Miller,Zac Gallen,Caleb Ferguson,2023-08-28 - Arizona Diamondbacks (4) @ Los Angeles Dodgers (7) (Final),
716806,2023-08-29T22:40:00Z,2023-08-29,R,Final,Los Angeles Angels,Philadelphia Phillies,108,143,N,1,Michael Lorenzen,Tyler Anderson,,,7,12,9,Top,2681,Citizens Bank Park,[],PHI wins 2-0,Philadelphia Phillies,Los Angeles Angels,Michael Lorenzen,Tyler Anderson,,2023-08-29 - Los Angeles Angels (7) @ Philadelphia Phillies (12) (Final),
716807,2023-08-29T22:40:00Z,2023-08-29,R,Final,Tampa Bay Rays,Miami Marlins,139,146,N,1,Sandy Alcantara,Aaron Civale,,,11,2,9,Bottom,4169,loanDepot park,[],TB leads 1-0,Tampa Bay Rays,Miami Marlins,Aaron Civale,Sandy Alcantara,,2023-08-29 - Tampa Bay Rays (11) @ Miami Marlins (2) (Final),
716795,2023-08-29T22:40:00Z,2023-08-29,R,Final,New York Yankees,Detroit Tigers,147,116,N,1,Tarik Skubal,Michael King,,,4,2,9,Bottom,2394,Comerica Park,[],NYY leads 2-0,New York Yankees,Detroit Tigers,Jhony Brito,Tarik Skubal,,2023-08-29 - New York Yankees (4) @ Detroit Tigers (2) (Final),
716800,2023-08-29T23:05:00Z,2023-08-29,R,Final,Chicago White Sox,Baltimore Orioles,145,110,N,1,Dean Kremer,Jesse Scholtens,,,3,9,9,Top,2,Oriole Park at Camden Yards,[],BAL wins 2-0,Baltimore Orioles,Chicago White Sox,Danny Coulombe,Aaron Bummer,,2023-08-29 - Chicago White Sox (3) @ Baltimore Orioles (9) (Final),
716801,2023-08-29T23:07:00Z,2023-08-29,R,Final,Washington Nationals,Toronto Blue Jays,120,141,N,1,José Berríos,MacKenzie Gore,,,5,4,9,Bottom,14,Rogers Centre,[],Series tied 1-1,Washington Nationals,Toronto Blue Jays,MacKenzie Gore,José Berríos,Kyle Finnegan,2023-08-29 - Washington Nationals (5) @ Toronto Blue Jays (4) (Final),
716802,2023-08-29T23:10:00Z,2023-08-29,R,Final,Houston Astros,Boston Red Sox,117,111,N,1,Brayan Bello,J.P. France,,,6,2,9,Bottom,3,Fenway Park,[],HOU wins 2-0,Houston Astros,Boston Red Sox,J.P. France,Brayan Bello,,2023-08-29 - Houston Astros (6) @ Boston Red Sox (2) (Final),
716799,2023-08-29T23:10:00Z,2023-08-29,R,Final,Texas Rangers,New York Mets,140,121,N,1,Jose Quintana,Andrew Heaney,,,2,1,9,Bottom,3289,Citi Field,[],TEX wins 2-0,Texas Rangers,New York Mets,Chris Stratton,Drew Smith,Aroldis Chapman,2023-08-29 - Texas Rangers (2) @ New York Mets (1) (Final),
716796,2023-08-29T23:40:00Z,2023-08-29,R,Final,Cleveland Guardians,Minnesota Twins,114,142,N,1,Pablo López,Gavin Williams,,,4,2,9,Bottom,3312,Target Field,[],Series tied 1-1,Cleveland Guardians,Minnesota Twins,Hunter Gaddis,Pablo López,Emmanuel Clase,2023-08-29 - Cleveland Guardians (4) @ Minnesota Twins (2) (Final),
716797,2023-08-29T23:45:00Z,2023-08-29,R,Final,San Diego Padres,St. Louis Cardinals,135,138,N,1,Zack Thompson,Seth Lugo,,,5,6,10,Bottom,2889,Busch Stadium,[],Series tied 1-1,St. Louis Cardinals,San Diego Padres,JoJo Romero,Josh Hader,,2023-08-29 - San Diego Padres (5) @ St. Louis Cardinals (6) (Final),
716798,2023-08-30T00:05:00Z,2023-08-29,R,Final,Milwaukee Brewers,Chicago Cubs,158,112,N,1,Justin Steele,Corbin Burnes,,,0,1,9,Top,17,Wrigley Field,['TBS (out-of-market only)'],Series tied 1-1,Chicago Cubs,Milwaukee Brewers,Justin Steele,Corbin Burnes,Adbert Alzolay,2023-08-29 - Milwaukee Brewers (0) @ Chicago Cubs (1) (Final),
716793,2023-08-30T00:10:00Z,2023-08-29,R,Final,Pittsburgh Pirates,Kansas City Royals,134,118,N,1,Cole Ragans,Colin Selby,,,6,3,9,Bottom,7,Kauffman Stadium,[],PIT wins 2-0,Pittsburgh Pirates,Kansas City Royals,Luis L. Ortiz,Carlos Hernández,,2023-08-29 - Pittsburgh Pirates (6) @ Kansas City Royals (3) (Final),
716791,2023-08-30T00:40:00Z,2023-08-29,R,Final,Atlanta Braves,Colorado Rockies,144,115,N,1,Peter Lambert,Charlie Morton,,,3,1,9,Bottom,19,Coors Field,[],ATL wins 2-0,Atlanta Braves,Colorado Rockies,Charlie Morton,Peter Lambert,Raisel Iglesias,2023-08-29 - Atlanta Braves (3) @ Colorado Rockies (1) (Final),
716790,2023-08-30T01:40:00Z,2023-08-29,R,Final,Oakland Athletics,Seattle Mariners,133,136,N,1,Luke Weaver,Ken Waldichuk,,,3,1,9,Bottom,680,T-Mobile Park,[],Series tied 1-1,Oakland Athletics,Seattle Mariners,Sean Newcomb,Luke Weaver,Trevor May,2023-08-29 - Oakland Athletics (3) @ Seattle Mariners (1) (Final),
716803,2023-08-30T01:45:00Z,2023-08-29,R,Final,Cincinnati Reds,San Francisco Giants,113,137,N,1,Alex Cobb,Brandon Williamson,,,1,6,9,Top,2395,Oracle Park,['MLBN (out-of-market only)'],SF wins 2-0,San Francisco Giants,Cincinnati Reds,Alex Cobb,Brandon Williamson,,2023-08-29 - Cincinnati Reds (1) @ San Francisco Giants (6) (Final),
716792,2023-08-30T02:10:00Z,2023-08-29,R,Final,Arizona Diamondbacks,Los Angeles Dodgers,109,119,N,1,Clayton Kershaw,Merrill Kelly,,,1,9,9,Top,22,Dodger Stadium,['MLBN (out-of-market only)'],LAD wins 2-0,Los Angeles Dodgers,Arizona Diamondbacks,Clayton Kershaw,Merrill Kelly,,2023-08-29 - Arizona Diamondbacks (1) @ Los Angeles Dodgers (9) (Final),
716787,2023-08-30T17:05:00Z,2023-08-30,R,Final,Los Angeles Angels,Philadelphia Phillies,108,143,N,1,Cristopher Sánchez,Reid Detmers,,,10,8,9,Bottom,2681,Citizens Bank Park,['MLBN (out-of-market only)'],PHI wins 2-1,Los Angeles Angels,Philadelphia Phillies,Matt Moore,Craig Kimbrel,Carlos Estévez,2023-08-30 - Los Angeles Angels (10) @ Philadelphia Phillies (8) (Final),
716786,2023-08-30T17:05:00Z,2023-08-30,R,Final,Chicago White Sox,Baltimore Orioles,145,110,N,1,Kyle Gibson,Dylan Cease,,,10,5,9,Bottom,2,Oriole Park at Camden Yards,[],BAL wins 2-1,Chicago White Sox,Baltimore Orioles,Dylan Cease,Kyle Gibson,,2023-08-30 - Chicago White Sox (10) @ Baltimore Orioles (5) (Final),
716784,2023-08-30T17:10:00Z,2023-08-30,R,Final,Cleveland Guardians,Minnesota Twins,114,142,N,1,Sonny Gray,Tanner Bibee,,,5,2,10,Bottom,3312,Target Field,['MLBN (out-of-market only)'],CLE wins 2-1,Cleveland Guardians,Minnesota Twins,Trevor Stephan,Emilio Pagán,Emmanuel Clase,2023-08-30 - Cleveland Guardians (5) @ Minnesota Twins (2) (Final),
716782,2023-08-30T18:15:00Z,2023-08-30,R,Final,San Diego Padres,St. Louis Cardinals,135,138,N,1,Miles Mikolas,Rich Hill,,,4,5,9,Bottom,2889,Busch Stadium,[],STL wins 2-1,St. Louis Cardinals,San Diego Padres,Andre Pallante,Josh Hader,,2023-08-30 - San Diego Padres (4) @ St. Louis Cardinals (5) (Final),
716779,2023-08-30T18:20:00Z,2023-08-30,R,Final,Milwaukee Brewers,Chicago Cubs,158,112,N,1,Kyle Hendricks,Brandon Woodruff,,,2,3,9,Top,17,Wrigley Field,[],CHC wins 2-1,Chicago Cubs,Milwaukee Brewers,Adbert Alzolay,Joel Payamps,,2023-08-30 - Milwaukee Brewers (2) @ Chicago Cubs (3) (Final),
716785,2023-08-30T19:07:00Z,2023-08-30,R,Final,Washington Nationals,Toronto Blue Jays,120,141,N,1,Chris Bassitt,Patrick Corbin,,,0,7,9,Top,14,Rogers Centre,[],TOR wins 2-1,Toronto Blue Jays,Washington Nationals,Chris Bassitt,Patrick Corbin,,2023-08-30 - Washington Nationals (0) @ Toronto Blue Jays (7) (Final),
716789,2023-08-30T19:45:00Z,2023-08-30,R,Final,Cincinnati Reds,San Francisco Giants,113,137,N,1,Logan Webb,Hunter Greene,,,4,1,9,Bottom,2395,Oracle Park,[],SF wins 2-1,Cincinnati Reds,San Francisco Giants,Hunter Greene,Logan Webb,Alexis Díaz,2023-08-30 - Cincinnati Reds (4) @ San Francisco Giants (1) (Final),
