Game Time,Home Team,Away Team,Home Wager %,Away Wager %,Home Opener Odds,Away Opener Odds
2022-08-31 01:40:00,Arizona,Philadelphia,44.26%,55.74%,115,-140
2022-08-31 01:45:00,San Francisco,San Diego,52.18%,47.82%,105,-130
2022-08-31 18:05:00,Texas,Houston,43.51%,56.49%,115,-140
2022-08-31 18:10:00,Milwaukee,Pittsburgh,75.98%,24.02%,-250,200
2022-08-31 19:45:00,San Francisco,San Diego,28.61%,71.39%,115,-140
2022-08-31 22:10:00,Cleveland,Baltimore,62.17%,37.83%,-165,140
2022-08-31 22:40:00,Cincinnati,St. Louis,22.86%,77.14%,190,-250
2022-08-31 22:40:00,Miami,Tampa Bay,20.22%,79.78%,145,-175
2022-08-31 23:05:00,Washington,Oakland,41.98%,58.02%,-105,-115
2022-08-31 23:07:00,Toronto,Chi. Cubs,66.13%,33.87%,-225,180
2022-08-31 23:10:00,Detroit,Seattle,27.73%,72.27%,125,-155
2022-08-31 23:10:00,NY Mets,LA Dodgers,54.90%,45.10%,-145,120
2022-08-31 23:20:00,Atlanta,Colorado,79.28%,20.72%,-350,260
2022-08-31 23:40:00,Minnesota,Boston,58.22%,41.78%,-140,115
2022-09-01 00:10:00,Chi. White Sox,Kansas City,64.46%,35.54%,-190,155
2022-09-01 01:38:00,LA Angels,NY Yankees,28.22%,71.78%,170,-200
2022-09-01 01:40:00,Arizona,Philadelphia,48.59%,51.41%,120,-145
2022-09-01 17:10:00,Detroit,Seattle,30.29%,69.71%,140,-165
2022-09-01 18:10:00,Chi. White Sox,Kansas City,66.59%,33.41%,-200,170
2022-09-01 20:05:00,Washington,Oakland,45.09%,54.91%,-115,-105
2022-09-01 20:10:00,NY Mets,LA Dodgers,44.52%,55.48%,125,-155
2022-09-01 22:10:00,Cleveland,Baltimore,71.28%,28.72%,-190,155
2022-09-01 23:10:00,Boston,Texas,63.98%,36.02%,-160,135
2022-09-01 23:20:00,Atlanta,Colorado,72.72%,27.28%,-400,310
2022-09-02 01:40:00,Arizona,Milwaukee,38.62%,61.38%,110,-135
2022-09-02 22:35:00,Pittsburgh,Toronto,24.16%,75.84%,200,-250
2022-09-02 22:40:00,Cincinnati,Colorado,53.07%,46.93%,-115,-105
2022-09-02 23:05:00,Baltimore,Oakland,78.01%,21.99%,-175,145
2022-09-02 23:10:00,Boston,Texas,72.85%,27.15%,-190,155
2022-09-02 23:10:00,Detroit,Kansas City,48.11%,51.89%,-115,-105
2022-09-02 23:10:00,Tampa Bay,NY Yankees,55.60%,44.40%,-135,110
2022-09-02 23:10:00,NY Mets,Washington,82.29%,17.71%,-275,220
2022-09-02 23:10:00,Cleveland,Seattle,32.22%,67.78%,115,-140
2022-09-02 23:20:00,Atlanta,Miami,57.99%,42.01%,-175,145
2022-09-03 00:10:00,Chi. White Sox,Minnesota,32.52%,67.48%,115,-140
2022-09-03 00:15:00,St. Louis,Chi. Cubs,82.75%,17.25%,-250,200
2022-09-03 01:38:00,LA Angels,Houston,26.10%,73.90%,135,-160
2022-09-03 01:40:00,Arizona,Milwaukee,36.66%,63.34%,100,-120
2022-09-03 02:10:00,LA Dodgers,San Diego,65.98%,34.02%,-165,140
2022-09-03 02:15:00,San Francisco,Philadelphia,38.19%,61.81%,-110,-110
2022-09-03 20:05:00,San Francisco,Philadelphia,32.27%,67.73%,110,-135
2022-09-03 20:10:00,Boston,Texas,70.06%,29.94%,-145,120
2022-09-03 22:10:00,Tampa Bay,NY Yankees,63.13%,36.87%,-140,115
2022-09-03 22:10:00,Detroit,Kansas City,59.75%,40.25%,-110,-110
2022-09-03 22:35:00,Pittsburgh,Toronto,28.96%,71.04%,140,-165
2022-09-03 23:05:00,Baltimore,Oakland,80.24%,19.76%,-225,180
2022-09-03 23:10:00,NY Mets,Washington,80.16%,19.84%,-450,333
2022-09-03 23:15:00,St. Louis,Chi. Cubs,79.27%,20.73%,-225,180
2022-09-03 23:15:00,Chi. White Sox,Minnesota,69.24%,30.76%,-140,115
2022-09-03 23:15:00,Cleveland,Seattle,N/A,N/A,0,0
2022-09-03 23:20:00,Atlanta,Miami,73.17%,26.83%,-200,165
2022-09-04 00:10:00,Arizona,Milwaukee,33.61%,66.39%,145,-175
2022-09-04 01:07:00,LA Angels,Houston,50.48%,49.52%,-110,-110
2022-09-04 01:10:00,LA Dodgers,San Diego,71.56%,28.44%,-225,180
2022-09-04 16:05:00,Pittsburgh,Toronto,21.04%,78.96%,165,-200
2022-09-04 16:10:00,Cincinnati,Colorado,N/A,N/A,0,0
2022-09-04 17:35:00,Boston,Texas,65.45%,34.55%,-125,105
2022-09-04 17:35:00,Baltimore,Oakland,78.59%,21.41%,-175,145
2022-09-04 17:35:00,Atlanta,Miami,79.43%,20.57%,-250,200
2022-09-04 17:40:00,Detroit,Kansas City,54.83%,45.17%,-120,100
2022-09-04 17:40:00,NY Mets,Washington,82.75%,17.25%,-300,240
2022-09-04 17:40:00,Tampa Bay,NY Yankees,49.09%,50.91%,105,-125
2022-09-04 18:10:00,Chi. White Sox,Minnesota,57.96%,42.04%,-125,105
2022-09-04 18:15:00,St. Louis,Chi. Cubs,80.56%,19.44%,-200,170
2022-09-04 18:40:00,Cleveland,Seattle,46.88%,53.12%,115,-140
2022-09-04 19:50:00,Cincinnati,Colorado,62.82%,37.18%,-110,-110
2022-09-04 20:05:00,San Francisco,Philadelphia,58.21%,41.79%,-140,115
2022-09-04 20:07:00,LA Angels,Houston,19.21%,80.79%,140,-165
2022-09-04 20:10:00,Arizona,Milwaukee,69.23%,30.77%,-160,135
2022-09-04 23:08:00,LA Dodgers,San Diego,65.38%,34.62%,-165,140
2022-09-05 17:05:00,NY Yankees,Minnesota,75.19%,24.81%,-185,150
2022-09-05 17:05:00,Baltimore,Toronto,N/A,N/A,0,0
2022-09-05 20:10:00,Tampa Bay,Boston,55.52%,44.48%,-115,-105
2022-09-05 20:10:00,Colorado,Milwaukee,32.09%,67.91%,140,-165
2022-09-05 20:15:00,St. Louis,Washington,75.92%,24.08%,-250,200
2022-09-05 21:05:00,Baltimore,Toronto,N/A,N/A,0,0
2022-09-05 22:40:00,San Diego,Arizona,72.92%,27.08%,-250,190
2022-09-05 22:40:00,Seattle,Chi. White Sox,70.39%,29.61%,-120,100
2022-09-05 23:10:00,Houston,Texas,68.47%,31.53%,-160,135
2022-09-06 00:10:00,Kansas City,Cleveland,42.33%,57.67%,110,-135
2022-09-06 01:38:00,LA Angels,Detroit,74.46%,25.54%,-190,155
2022-09-06 02:10:00,LA Dodgers,San Francisco,70.27%,29.73%,-200,165
2022-09-06 22:35:00,Pittsburgh,NY Mets,20.48%,79.52%,185,-225
2022-09-06 22:40:00,Tampa Bay,Boston,76.80%,23.20%,-160,135
2022-09-06 22:45:00,Philadelphia,Miami,75.91%,24.09%,-225,180
2022-09-06 23:05:00,Baltimore,Toronto,59.01%,40.99%,-105,-115
2022-09-06 23:40:00,Chi. Cubs,Cincinnati,64.71%,35.29%,-165,140
2022-09-06 23:45:00,St. Louis,Washington,77.27%,22.73%,-250,200
2022-09-07 00:10:00,Houston,Texas,79.28%,20.72%,-275,220
2022-09-07 00:10:00,Kansas City,Cleveland,26.50%,73.50%,165,-200
2022-09-07 00:40:00,Colorado,Milwaukee,28.14%,71.86%,155,-190
2022-09-07 01:38:00,LA Angels,Detroit,63.13%,36.87%,-155,125
2022-09-07 01:40:00,Seattle,Chi. White Sox,70.50%,29.50%,-155,125
2022-09-07 01:40:00,San Diego,Arizona,60.55%,39.45%,-165,140
2022-09-07 01:40:00,Oakland,Atlanta,21.34%,78.66%,185,-225
2022-09-07 02:10:00,LA Dodgers,San Francisco,69.11%,30.89%,-350,260
2022-09-07 16:35:00,Pittsburgh,NY Mets,N/A,N/A,0,0
2022-09-07 19:05:00,NY Yankees,Minnesota,75.99%,24.01%,-200,165
2022-09-07 19:10:00,Colorado,Milwaukee,33.07%,66.93%,120,-145
2022-09-07 19:37:00,Oakland,Atlanta,21.38%,78.62%,220,-275
2022-09-07 20:07:00,LA Angels,Detroit,70.29%,29.71%,-225,180
2022-09-07 20:10:00,Seattle,Chi. White Sox,80.08%,19.92%,-200,165
2022-09-07 20:10:00,LA Dodgers,San Francisco,75.78%,24.22%,-250,200
2022-09-07 22:35:00,Pittsburgh,NY Mets,N/A,N/A,0,0
2022-09-07 22:40:00,Tampa Bay,Boston,74.03%,25.97%,-185,150
2022-09-07 22:45:00,Philadelphia,Miami,75.66%,24.34%,-185,150
2022-09-07 23:05:00,Baltimore,Toronto,38.74%,61.26%,125,-155
2022-09-07 23:40:00,Chi. Cubs,Cincinnati,63.28%,36.72%,-145,120
2022-09-07 23:45:00,St. Louis,Washington,80.72%,19.28%,-300,240
2022-09-07 23:55:00,NY Yankees,Minnesota,N/A,N/A,0,0
2022-09-08 00:10:00,Houston,Texas,76.44%,23.56%,-275,220
2022-09-08 00:10:00,Kansas City,Cleveland,58.25%,41.75%,120,-145
2022-09-08 00:40:00,San Diego,Arizona,75.39%,24.61%,-200,170
2022-09-08 17:15:00,St. Louis,Washington,78.27%,21.73%,-300,230
2022-09-08 18:20:00,Chi. Cubs,Cincinnati,62.74%,37.26%,-150,125
2022-09-08 20:10:00,Milwaukee,San Francisco,N/A,N/A,0,0
2022-09-08 22:45:00,Philadelphia,Miami,54.57%,45.43%,-135,110
2022-09-08 23:05:00,NY Yankees,Minnesota,72.01%,27.99%,-145,120
2022-09-08 23:40:00,Milwaukee,San Francisco,N/A,N/A,0,0
2022-09-09 01:40:00,Oakland,Chi. White Sox,25.80%,74.20%,155,-190
2022-09-09 20:05:00,Chi. Cubs,San Francisco,31.21%,68.79%,140,-165
2022-09-09 22:35:00,Pittsburgh,St. Louis,26.62%,73.38%,165,-200
2022-09-09 22:40:00,Miami,NY Mets,33.19%,66.81%,-10000,-10000
2022-09-09 23:05:00,Philadelphia,Washington,72.39%,27.61%,-250,200
2022-09-09 23:05:00,NY Yankees,Tampa Bay,45.32%,54.68%,-110,-110
2022-09-09 23:05:00,Baltimore,Boston,75.58%,24.42%,-145,120
2022-09-10 00:05:00,Texas,Toronto,21.94%,78.06%,135,-160
2022-09-10 00:10:00,Houston,LA Angels,82.86%,17.14%,-250,190
2022-09-10 00:10:00,Milwaukee,Cincinnati,66.21%,33.79%,-150,125
2022-09-10 00:10:00,Minnesota,Cleveland,54.78%,45.22%,-115,-105
2022-09-10 00:10:00,Kansas City,Detroit,73.08%,26.92%,-140,115
2022-09-10 00:40:00,Colorado,Arizona,54.30%,45.70%,-120,100
2022-09-10 01:40:00,Oakland,Chi. White Sox,25.98%,74.02%,125,-155
2022-09-10 01:40:00,San Diego,LA Dodgers,39.49%,60.51%,135,-160
2022-09-10 01:40:00,Seattle,Atlanta,53.05%,46.95%,-105,-115
2022-09-10 17:05:00,NY Yankees,Tampa Bay,55.33%,44.67%,-110,-110
2022-09-10 18:20:00,Chi. Cubs,San Francisco,36.48%,63.52%,-105,-115
2022-09-10 20:07:00,Oakland,Chi. White Sox,26.44%,73.56%,155,-190
2022-09-10 20:10:00,Kansas City,Detroit,64.48%,35.52%,-120,100
2022-09-10 21:05:00,Baltimore,Boston,50.30%,49.70%,-110,-110
2022-09-10 22:05:00,Philadelphia,Washington,72.46%,27.54%,-250,200
2022-09-10 22:10:00,Miami,NY Mets,27.13%,72.87%,135,-160
2022-09-10 23:05:00,Texas,Toronto,21.75%,78.25%,165,-200
2022-09-10 23:15:00,Milwaukee,Cincinnati,70.30%,29.70%,-200,165
2022-09-10 23:15:00,Houston,LA Angels,64.02%,35.98%,-140,115
2022-09-10 23:15:00,Minnesota,Cleveland,40.52%,59.48%,105,-125
2022-09-10 23:35:00,Pittsburgh,St. Louis,25.82%,74.18%,180,-225
2022-09-11 00:10:00,Colorado,Arizona,46.87%,53.13%,-105,-115
2022-09-11 00:40:00,San Diego,LA Dodgers,30.35%,69.65%,125,-155
2022-09-11 01:10:00,Seattle,Atlanta,33.69%,66.31%,110,-135
2022-09-11 17:05:00,Baltimore,Boston,65.36%,34.64%,-120,100
2022-09-11 17:05:00,Philadelphia,Washington,73.93%,26.07%,-300,240
2022-09-11 17:35:00,Pittsburgh,St. Louis,26.13%,73.87%,185,-225
2022-09-11 17:35:00,NY Yankees,Tampa Bay,68.22%,31.78%,-125,105
2022-09-11 17:40:00,Miami,NY Mets,29.15%,70.85%,120,-145
2022-09-11 18:10:00,Houston,LA Angels,80.77%,19.23%,-250,200
2022-09-11 18:10:00,Kansas City,Detroit,74.65%,25.35%,-150,125
2022-09-11 18:10:00,Milwaukee,Cincinnati,74.57%,25.43%,-275,220
2022-09-11 18:10:00,Minnesota,Cleveland,32.44%,67.56%,135,-165
2022-09-11 18:35:00,Texas,Toronto,48.02%,51.98%,105,-125
2022-09-11 19:10:00,Colorado,Arizona,22.37%,77.63%,135,-165
2022-09-11 20:07:00,Oakland,Chi. White Sox,24.52%,75.48%,135,-160
2022-09-11 20:10:00,Seattle,Atlanta,41.86%,58.14%,105,-130
2022-09-11 20:10:00,San Diego,LA Dodgers,44.81%,55.19%,105,-125
2022-09-12 00:08:00,Chi. Cubs,San Francisco,61.34%,38.66%,-110,-110
2022-09-12 17:10:00,Miami,Texas,54.30%,45.70%,-135,110
2022-09-12 22:10:00,Cleveland,LA Angels,61.44%,38.56%,-150,125
2022-09-12 22:40:00,Detroit,Houston,18.74%,81.26%,155,-190
2022-09-12 22:40:00,Cincinnati,Pittsburgh,72.62%,27.38%,-150,125
2022-09-12 23:07:00,Toronto,Tampa Bay,73.80%,26.20%,-150,125
2022-09-12 23:10:00,NY Mets,Chi. Cubs,82.25%,17.75%,-300,230
2022-09-12 23:10:00,Miami,Texas,44.83%,55.17%,105,-125
2022-09-13 01:40:00,Arizona,LA Dodgers,25.19%,74.81%,195,-250
2022-09-13 01:45:00,San Francisco,Atlanta,25.00%,75.00%,145,-175
2022-09-13 16:35:00,Cincinnati,Pittsburgh,71.90%,28.10%,-135,110
2022-09-13 17:07:00,Toronto,Tampa Bay,59.92%,40.08%,-155,125
2022-09-13 22:10:00,Cleveland,LA Angels,61.45%,38.55%,-145,120
2022-09-13 22:40:00,Detroit,Houston,20.42%,79.58%,180,-225
2022-09-13 22:40:00,Miami,Philadelphia,64.40%,35.60%,-140,115
2022-09-13 22:40:00,Cincinnati,Pittsburgh,N/A,N/A,-140,120
2022-09-13 23:05:00,Washington,Baltimore,21.50%,78.50%,125,-155
2022-09-13 23:07:00,Toronto,Tampa Bay,N/A,N/A,-165,145
2022-09-13 23:10:00,Boston,NY Yankees,34.47%,65.53%,140,-165
2022-09-13 23:10:00,NY Mets,Chi. Cubs,74.08%,25.92%,-400,310
2022-09-13 23:40:00,Minnesota,Kansas City,78.99%,21.01%,-190,155
2022-09-13 23:45:00,St. Louis,Milwaukee,77.80%,22.20%,-200,165
2022-09-14 00:05:00,Texas,Oakland,66.67%,33.33%,-160,135
2022-09-14 00:10:00,Chi. White Sox,Colorado,77.93%,22.07%,-190,155
2022-09-14 01:40:00,Arizona,LA Dodgers,28.54%,71.46%,165,-200
2022-09-14 01:40:00,Seattle,San Diego,62.85%,37.15%,-115,-105
2022-09-14 01:45:00,San Francisco,Atlanta,22.03%,77.97%,135,-160
2022-09-14 16:35:00,Cincinnati,Pittsburgh,58.60%,41.40%,-160,135
2022-09-14 17:10:00,Detroit,Houston,21.08%,78.92%,220,-275
2022-09-14 17:10:00,Cleveland,LA Angels,69.44%,30.56%,110,-135
2022-09-14 18:10:00,Chi. White Sox,Colorado,78.40%,21.60%,-250,190
2022-09-14 19:45:00,San Francisco,Atlanta,45.78%,54.22%,-105,-115
2022-09-14 20:10:00,Seattle,San Diego,68.68%,31.32%,-150,125
2022-09-14 22:40:00,Miami,Philadelphia,42.24%,57.76%,110,-135
2022-09-14 23:05:00,Washington,Baltimore,23.44%,76.56%,120,-145
2022-09-14 23:07:00,Toronto,Tampa Bay,52.79%,47.21%,-120,100
2022-09-14 23:10:00,Boston,NY Yankees,26.88%,73.12%,105,-125
2022-09-14 23:10:00,NY Mets,Chi. Cubs,75.49%,24.51%,-185,150
2022-09-14 23:40:00,Minnesota,Kansas City,74.00%,26.00%,-200,165
2022-09-14 23:45:00,St. Louis,Milwaukee,54.71%,45.29%,105,-125
2022-09-15 00:05:00,Texas,Oakland,62.50%,37.50%,-160,135
2022-09-15 01:40:00,Arizona,LA Dodgers,32.39%,67.61%,100,-120
2022-09-15 17:10:00,Cleveland,Chi. White Sox,38.17%,61.83%,125,-155
2022-09-15 19:07:00,Toronto,Tampa Bay,49.84%,50.16%,-145,120
2022-09-15 22:40:00,Miami,Philadelphia,28.52%,71.48%,110,-135
2022-09-15 23:20:00,NY Mets,Pittsburgh,72.73%,27.27%,-250,200
2022-09-15 23:20:00,Houston,Oakland,78.60%,21.40%,-300,240
2022-09-15 23:40:00,Minnesota,Kansas City,75.91%,24.09%,-175,145
2022-09-15 23:45:00,St. Louis,Cincinnati,78.87%,21.13%,-275,220
2022-09-16 01:40:00,Arizona,San Diego,40.39%,59.61%,135,-160
2022-09-16 18:20:00,Chi. Cubs,Colorado,67.63%,32.37%,-135,110
2022-09-16 23:05:00,Washington,Miami,41.04%,58.96%,105,-130
2022-09-16 23:07:00,Toronto,Baltimore,49.00%,51.00%,-160,135
2022-09-16 23:10:00,NY Mets,Pittsburgh,72.50%,27.50%,-250,200
2022-09-16 23:10:00,Tampa Bay,Texas,64.55%,35.45%,-145,120
2022-09-16 23:10:00,Boston,Kansas City,76.71%,23.29%,-200,165
2022-09-16 23:10:00,Cleveland,Minnesota,74.83%,25.17%,-135,110
2022-09-16 23:10:00,Detroit,Chi. White Sox,32.96%,67.04%,125,-155
2022-09-16 23:20:00,Atlanta,Philadelphia,76.18%,23.82%,-185,150
2022-09-17 00:10:00,Houston,Oakland,75.91%,24.09%,-350,280
2022-09-17 00:10:00,Milwaukee,NY Yankees,45.52%,54.48%,105,-125
2022-09-17 00:15:00,St. Louis,Cincinnati,71.22%,28.78%,-275,220
2022-09-17 01:38:00,LA Angels,Seattle,24.46%,75.54%,135,-160
2022-09-17 01:40:00,Arizona,San Diego,37.64%,62.36%,145,-175
2022-09-17 02:15:00,San Francisco,LA Dodgers,45.39%,54.61%,135,-160
2022-09-17 17:10:00,Cleveland,Minnesota,N/A,N/A,0,0
2022-09-17 17:15:00,St. Louis,Cincinnati,N/A,N/A,0,0
2022-09-17 18:20:00,Chi. Cubs,Colorado,64.85%,35.15%,-140,115
2022-09-17 19:07:00,Toronto,Baltimore,68.82%,31.18%,-165,135
2022-09-17 20:05:00,Washington,Miami,37.05%,62.95%,105,-130
2022-09-17 20:10:00,Boston,Kansas City,58.28%,41.72%,-160,135
2022-09-17 22:10:00,Tampa Bay,Texas,70.12%,29.88%,-145,120
2022-09-17 22:10:00,Detroit,Chi. White Sox,22.28%,77.72%,125,-155
2022-09-17 23:10:00,Houston,Oakland,71.64%,28.36%,-300,230
2022-09-17 23:10:00,NY Mets,Pittsburgh,73.76%,26.24%,-350,260
2022-09-17 23:10:00,Milwaukee,NY Yankees,45.23%,54.77%,-120,100
2022-09-17 23:10:00,Cleveland,Minnesota,N/A,N/A,0,0
2022-09-17 23:15:00,St. Louis,Cincinnati,N/A,N/A,0,0
2022-09-17 23:20:00,Atlanta,Philadelphia,60.12%,39.88%,-110,-110
2022-09-18 00:10:00,Arizona,San Diego,53.14%,46.86%,-110,-110
2022-09-18 01:05:00,San Francisco,LA Dodgers,33.24%,66.76%,-10000,-10000
2022-09-18 01:07:00,LA Angels,Seattle,55.08%,44.92%,-110,-110
2022-09-18 16:10:00,Detroit,Chi. White Sox,25.26%,74.74%,135,-165
2022-09-18 17:10:00,Tampa Bay,Texas,80.88%,19.12%,-190,155
2022-09-18 17:35:00,Atlanta,Philadelphia,68.59%,31.41%,-250,195
2022-09-18 17:35:00,Washington,Miami,23.09%,76.91%,150,-185
2022-09-18 17:35:00,Boston,Kansas City,71.25%,28.75%,-190,155
2022-09-18 17:37:00,Toronto,Baltimore,68.18%,31.82%,-200,165
2022-09-18 17:40:00,NY Mets,Pittsburgh,67.71%,32.29%,-500,360
2022-09-18 17:40:00,Cleveland,Minnesota,51.27%,48.73%,-165,140
2022-09-18 18:10:00,Houston,Oakland,75.17%,24.83%,-375,290
2022-09-18 18:10:00,Milwaukee,NY Yankees,34.78%,65.22%,155,-190
2022-09-18 18:15:00,St. Louis,Cincinnati,74.68%,25.32%,-275,225
2022-09-18 18:20:00,Chi. Cubs,Colorado,71.18%,28.82%,-130,105
2022-09-18 20:07:00,LA Angels,Seattle,33.23%,66.77%,-105,-115
2022-09-18 20:10:00,Arizona,San Diego,28.91%,71.09%,135,-160
2022-09-18 23:08:00,San Francisco,LA Dodgers,33.23%,66.77%,145,-175
2022-09-19 17:10:00,Cleveland,Minnesota,59.96%,40.04%,-115,-105
2022-09-19 20:07:00,LA Angels,Seattle,25.62%,74.38%,125,-150
2022-09-19 22:40:00,Miami,Chi. Cubs,60.78%,39.22%,-145,120
2022-09-19 22:40:00,Tampa Bay,Houston,52.56%,47.44%,-120,100
2022-09-19 23:05:00,Baltimore,Detroit,78.73%,21.27%,-190,155
2022-09-19 23:20:00,Atlanta,Washington,77.81%,22.19%,-350,260
2022-09-19 23:40:00,Milwaukee,NY Mets,39.89%,60.11%,-110,-110
2022-09-20 00:40:00,Colorado,San Francisco,54.08%,45.92%,105,-125
2022-09-20 02:10:00,LA Dodgers,Arizona,71.27%,28.73%,-275,220
2022-09-20 19:10:00,LA Dodgers,Arizona,66.46%,33.54%,-225,180
2022-09-20 22:40:00,Miami,Chi. Cubs,70.73%,29.27%,-150,125
2022-09-20 22:40:00,Cincinnati,Boston,48.08%,51.92%,-110,-110
2022-09-20 22:40:00,Tampa Bay,Houston,61.99%,38.01%,-140,115
2022-09-20 22:45:00,Philadelphia,Toronto,31.21%,68.79%,-105,-115
2022-09-20 23:05:00,NY Yankees,Pittsburgh,78.71%,21.29%,-350,260
2022-09-20 23:05:00,Baltimore,Detroit,73.13%,26.87%,-190,155
2022-09-20 23:20:00,Atlanta,Washington,77.34%,22.66%,-350,260
2022-09-20 23:40:00,Milwaukee,NY Mets,29.39%,70.61%,-110,-110
2022-09-21 00:05:00,Texas,LA Angels,41.86%,58.14%,-105,-115
2022-09-21 00:10:00,Kansas City,Minnesota,41.62%,58.38%,105,-125
2022-09-21 00:10:00,Chi. White Sox,Cleveland,66.97%,33.03%,-175,145
2022-09-21 00:40:00,Colorado,San Francisco,56.93%,43.07%,125,-155
2022-09-21 01:40:00,San Diego,St. Louis,44.15%,55.85%,-120,100
2022-09-21 01:40:00,Oakland,Seattle,25.17%,74.83%,170,-200
2022-09-21 02:10:00,LA Dodgers,Arizona,76.90%,23.10%,-350,260
2022-09-21 16:20:00,Atlanta,Washington,70.87%,29.13%,-250,200
2022-09-21 18:10:00,Milwaukee,NY Mets,31.80%,68.20%,105,-125
2022-09-21 22:40:00,Tampa Bay,Houston,38.64%,61.36%,105,-125
2022-09-21 22:40:00,Miami,Chi. Cubs,54.40%,45.60%,-120,100
2022-09-21 22:40:00,Cincinnati,Boston,48.83%,51.17%,145,-175
2022-09-21 22:45:00,Philadelphia,Toronto,49.77%,50.23%,-115,-105
2022-09-21 23:05:00,NY Yankees,Pittsburgh,71.01%,28.99%,-350,260
2022-09-21 23:05:00,Baltimore,Detroit,62.15%,37.85%,-175,145
2022-09-22 00:05:00,Texas,LA Angels,56.01%,43.99%,-140,115
2022-09-22 00:10:00,Kansas City,Minnesota,28.36%,71.64%,120,-145
2022-09-22 00:10:00,Chi. White Sox,Cleveland,53.90%,46.10%,-135,110
2022-09-22 00:40:00,Colorado,San Francisco,36.63%,63.37%,115,-140
2022-09-22 01:40:00,Oakland,Seattle,26.33%,73.67%,170,-200
2022-09-22 01:40:00,San Diego,St. Louis,52.38%,47.62%,-125,105
2022-09-22 02:10:00,LA Dodgers,Arizona,73.71%,26.29%,-350,260
2022-09-22 18:05:00,Texas,LA Angels,73.35%,26.65%,-150,125
2022-09-22 18:10:00,Kansas City,Minnesota,31.28%,68.72%,110,-135
2022-09-22 19:10:00,Colorado,San Francisco,39.24%,60.76%,-110,-110
2022-09-22 19:37:00,Oakland,Seattle,26.16%,73.84%,195,-250
2022-09-22 20:10:00,San Diego,St. Louis,62.99%,37.01%,-145,120
2022-09-22 22:35:00,Pittsburgh,Chi. Cubs,51.55%,48.45%,-105,-115
2022-09-22 22:40:00,Tampa Bay,Toronto,40.47%,59.53%,105,-125
2022-09-22 22:40:00,Cincinnati,Milwaukee,21.95%,78.05%,135,-160
2022-09-22 23:05:00,Baltimore,Houston,23.79%,76.21%,155,-190
2022-09-22 23:15:00,Philadelphia,Atlanta,29.43%,70.57%,125,-155
2022-09-22 23:15:00,NY Yankees,Boston,63.43%,36.57%,-175,145
2022-09-23 00:10:00,Chi. White Sox,Cleveland,38.18%,61.82%,120,-145
2022-09-23 02:10:00,LA Dodgers,Arizona,66.62%,33.38%,-225,180
2022-09-23 22:35:00,Pittsburgh,Chi. Cubs,49.04%,50.96%,-105,-115
2022-09-23 22:40:00,Cincinnati,Milwaukee,24.09%,75.91%,145,-175
2022-09-23 22:40:00,Miami,Washington,62.65%,37.35%,-10000,-10000
2022-09-23 23:05:00,Baltimore,Houston,39.42%,60.58%,125,-155
2022-09-23 23:05:00,Philadelphia,Atlanta,49.34%,50.66%,-145,120
2022-09-23 23:05:00,NY Yankees,Boston,75.11%,24.89%,-200,170
2022-09-23 23:10:00,Tampa Bay,Toronto,72.51%,27.49%,-120,100
2022-09-24 00:05:00,Texas,Cleveland,37.78%,62.22%,-115,-105
2022-09-24 00:10:00,Colorado,San Diego,32.64%,67.36%,125,-155
2022-09-24 00:10:00,Minnesota,LA Angels,31.76%,68.24%,-10000,-10000
2022-09-24 00:10:00,Chi. White Sox,Detroit,68.99%,31.01%,-185,150
2022-09-24 00:10:00,Kansas City,Seattle,36.83%,63.17%,-10000,-10000
2022-09-24 01:40:00,Arizona,San Francisco,33.56%,66.44%,110,-135
2022-09-24 01:40:00,Oakland,NY Mets,30.13%,69.87%,185,-225
2022-09-24 02:10:00,LA Dodgers,St. Louis,60.20%,39.80%,-165,140
2022-09-24 17:05:00,NY Yankees,Boston,70.90%,29.10%,-175,145
2022-09-24 20:05:00,Philadelphia,Atlanta,29.06%,70.94%,115,-140
2022-09-24 20:07:00,Oakland,NY Mets,28.79%,71.21%,300,-375
2022-09-24 22:10:00,Miami,Washington,78.06%,21.94%,-225,185
2022-09-24 22:10:00,Tampa Bay,Toronto,42.16%,57.84%,-115,-105
2022-09-24 22:35:00,Pittsburgh,Chi. Cubs,36.51%,63.49%,-110,-110
2022-09-24 22:40:00,Cincinnati,Milwaukee,29.75%,70.25%,180,-225
2022-09-24 23:05:00,Texas,Cleveland,26.40%,73.60%,105,-125
2022-09-24 23:05:00,Baltimore,Houston,27.27%,72.73%,135,-160
2022-09-24 23:10:00,Minnesota,LA Angels,68.81%,31.19%,-140,115
2022-09-24 23:10:00,Kansas City,Seattle,22.85%,77.15%,155,-190
2022-09-24 23:10:00,Chi. White Sox,Detroit,71.52%,28.48%,-190,155
2022-09-25 00:10:00,Colorado,San Diego,29.05%,70.95%,170,-200
2022-09-25 00:10:00,Arizona,San Francisco,59.25%,40.75%,-135,110
2022-09-25 01:10:00,LA Dodgers,St. Louis,64.73%,35.27%,-190,155
2022-09-25 17:05:00,Baltimore,Houston,36.83%,63.17%,135,-160
2022-09-25 17:05:00,Philadelphia,Atlanta,40.28%,59.72%,110,-135
2022-09-25 17:10:00,Tampa Bay,Toronto,63.05%,36.95%,-145,120
2022-09-25 17:35:00,Pittsburgh,Chi. Cubs,50.19%,49.81%,-110,-110
